Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spent,Age,Seniority,Partner,Num_Childer,Num_Childen,Num_Children,Family_Size,Is_Parent
Postgraduate,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,1196,69,384,Partner,0,0,0,2,0
Graduate,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,101,35,156,Partner,1,1,1,3,1
Graduate,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,316,45,724,Partner,2,2,2,4,1
Graduate,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,1400,52,444,Partner,1,1,1,3,1
Graduate,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1424,66,495,Alone,0,0,0,1,0
Postgraduate,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,844,36,840,Partner,1,1,1,3,1
Graduate,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,39,445,Partner,1,1,1,3,1
Graduate,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,32,488,Partner,0,0,0,2,0
Postgraduate,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,129,31,230,Partner,0,0,0,2,0
Graduate,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,32,62,416,Alone,1,1,1,2,1
Graduate,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,32,850,Alone,1,1,1,2,1
Graduate,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,320,52,191,Partner,1,1,1,3,1
Postgraduate,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,37,745,Partner,1,1,1,3,1
Postgraduate,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,65,1061,Partner,2,2,2,4,1
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,24,658,Partner,0,0,0,2,0
Undergraduate,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24,32,626,Alone,1,1,1,2,1
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,39,654,Alone,1,1,1,2,1
Undergraduate,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,30,55,430,Partner,1,1,1,3,1
Postgraduate,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,410,31,534,Partner,0,0,0,2,0
Graduate,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,800,38,462,Partner,1,1,1,3,1
Postgraduate,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,52,641,Alone,0,0,0,1,0
Postgraduate,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,1483,58,616,Partner,0,0,0,2,0
Graduate,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,21,411,Alone,0,0,0,1,0
Graduate,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,27,847,Partner,1,1,1,3,1
Graduate,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,227,49,313,Partner,1,1,1,3,1
Graduate,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,32,816,Partner,0,0,0,2,0
Graduate,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,52,629,Alone,1,1,1,2,1
Graduate,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,103,36,593,Partner,1,1,1,3,1
Postgraduate,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,68,222,Alone,0,0,0,1,0
Graduate,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1918,51,342,Alone,0,0,0,1,0
Postgraduate,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,43,605,Alone,2,2,2,3,1
Graduate,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,586,46,801,Partner,2,2,2,4,1
Undergraduate,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,62,22,378,Partner,1,1,1,3,1
Graduate,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,447,40,555,Alone,2,2,2,3,1
Undergraduate,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,64,858,Partner,0,0,0,2,0
Undergraduate,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,797,37,499,Alone,1,1,1,2,1
Postgraduate,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1143,56,971,Alone,1,1,1,2,1
Graduate,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,38,513,Alone,1,1,1,2,1
Graduate,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,30,41,376,Partner,1,1,1,3,1
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,46,345,Alone,1,1,1,2,1
Graduate,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,56,207,Partner,1,1,1,3,1
Graduate,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,39,221,Alone,1,1,1,2,1
Undergraduate,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,54,346,Partner,2,2,2,4,1
Postgraduate,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,49,549,Alone,3,3,3,4,1
Postgraduate,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,54,970,Alone,1,1,1,2,1
Postgraduate,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,45,643,Partner,1,1,1,3,1
Graduate,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,54,1028,Alone,1,1,1,2,1
Graduate,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,39,341,Alone,3,3,3,4,1
Graduate,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,68,29,473,Partner,1,1,1,3,1
Postgraduate,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,322,43,529,Partner,1,1,1,3,1
Postgraduate,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,59,215,Alone,1,1,1,2,1
Undergraduate,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,58,639,Partner,2,2,2,4,1
Graduate,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,41,909,Partner,1,1,1,3,1
Graduate,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1899,66,325,Partner,0,0,0,2,0
Undergraduate,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,22,38,473,Partner,2,2,2,4,1
Graduate,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,34,720,Partner,2,2,2,4,1
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,35,304,Partner,0,0,0,2,0
Postgraduate,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,325,42,391,Partner,2,2,2,4,1
Graduate,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,41,636,Partner,1,1,1,3,1
Postgraduate,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,42,306,Partner,1,1,1,3,1
Undergraduate,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,39,816,Alone,2,2,2,3,1
Postgraduate,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,20,42,205,Partner,1,1,1,3,1
Postgraduate,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,58,494,Partner,2,2,2,4,1
Graduate,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,15,40,198,Alone,2,2,2,3,1
Graduate,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,59,42,157,Alone,1,1,1,2,1
Postgraduate,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,46,594,Alone,1,1,1,2,1
Postgraduate,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,417,45,785,Partner,2,2,2,4,1
Graduate,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,53,833,Partner,2,2,2,4,1
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,42,252,Partner,1,1,1,3,1
Graduate,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,188,61,229,Partner,1,1,1,3,1
Graduate,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,354,57,845,Alone,1,1,1,2,1
Postgraduate,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,44,726,Partner,1,1,1,3,1
Postgraduate,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,47,881,Partner,2,2,2,4,1
Postgraduate,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,63,397,Partner,1,1,1,3,1
Postgraduate,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,61,354,Partner,1,1,1,3,1
Graduate,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,64,849,Partner,1,1,1,3,1
Postgraduate,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,61,910,Alone,2,2,2,3,1
Postgraduate,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,37,799,Partner,1,1,1,3,1
Graduate,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,42,565,Partner,1,1,1,3,1
Postgraduate,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,45,291,Partner,2,2,2,4,1
Graduate,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,70,318,Partner,0,0,0,2,0
Graduate,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,24,661,Alone,1,1,1,2,1
Graduate,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,35,426,Alone,1,1,1,2,1
Undergraduate,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,48,689,Partner,0,0,0,2,0
Graduate,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,66,286,Partner,0,0,0,2,0
Graduate,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,42,265,Partner,3,3,3,5,1
Graduate,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,41,312,Partner,2,2,2,4,1
Postgraduate,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,42,32,Partner,3,3,3,5,1
Undergraduate,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,42,419,Alone,0,0,0,1,0
Graduate,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,48,755,Alone,1,1,1,2,1
Postgraduate,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,45,293,Partner,1,1,1,3,1
Graduate,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,55,708,Partner,0,0,0,2,0
Graduate,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,44,610,Partner,1,1,1,3,1
Postgraduate,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,40,602,Partner,1,1,1,3,1
Postgraduate,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,42,446,Partner,1,1,1,3,1
Undergraduate,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,56,251,Alone,2,2,2,3,1
Graduate,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,42,612,Alone,0,0,0,1,0
Postgraduate,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,31,581,Partner,1,1,1,3,1
Undergraduate,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,41,296,Alone,1,1,1,2,1
Graduate,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1131,29,352,Partner,0,0,0,2,0
Graduate,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,41,348,Alone,2,2,2,3,1
Graduate,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,47,402,Alone,2,2,2,3,1
Undergraduate,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,48,35,610,Partner,2,2,2,4,1
Graduate,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,53,833,Partner,2,2,2,4,1
Undergraduate,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,28,680,Partner,0,0,0,2,0
Graduate,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,50,227,Partner,0,0,0,2,0
Graduate,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,31,660,Partner,1,1,1,3,1
Graduate,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,62,506,Partner,2,2,2,4,1
Postgraduate,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,65,441,Partner,2,2,2,4,1
Graduate,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,35,1002,Partner,1,1,1,3,1
Postgraduate,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,66,773,Alone,0,0,0,1,0
Graduate,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2283,68,435,Partner,0,0,0,2,0
Graduate,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,310,56,417,Partner,0,0,0,2,0
Undergraduate,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1319,43,720,Partner,0,0,0,2,0
Graduate,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,879,57,1059,Partner,1,1,1,3,1
Postgraduate,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,32,407,Partner,0,0,0,2,0
Undergraduate,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,41,258,Partner,1,1,1,3,1
Graduate,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,209,42,657,Partner,1,1,1,3,1
Graduate,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,49,91,Partner,0,0,0,2,0
Graduate,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,61,388,Alone,0,0,0,1,0
Postgraduate,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,47,432,Alone,1,1,1,2,1
Postgraduate,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,49,830,Partner,0,0,0,2,0
Graduate,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,45,164,Partner,0,0,0,2,0
Graduate,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,180,43,784,Alone,1,1,1,2,1
Graduate,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,42,370,Partner,2,2,2,4,1
Graduate,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,2349,44,4,Alone,0,0,0,1,0
Postgraduate,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,534,40,813,Partner,0,0,0,2,0
Postgraduate,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,556,64,314,Alone,1,1,1,2,1
Graduate,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,637,55,474,Partner,1,1,1,3,1
Postgraduate,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,59,237,Partner,2,2,2,4,1
Graduate,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,36,171,Partner,1,1,1,3,1
Postgraduate,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,47,28,486,Partner,1,1,1,3,1
Postgraduate,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,51,534,Alone,1,1,1,2,1
Graduate,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,61,661,Partner,1,1,1,3,1
Graduate,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,62,366,Partner,0,0,0,2,0
Postgraduate,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,13,64,126,Partner,2,2,2,4,1
Graduate,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,44,689,Partner,1,1,1,3,1
Undergraduate,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,44,350,Partner,2,2,2,4,1
Graduate,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,175,37,669,Partner,1,1,1,3,1
Graduate,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,40,48,588,Alone,1,1,1,2,1
Postgraduate,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1078,45,1062,Partner,2,2,2,4,1
Graduate,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,56,750,Partner,1,1,1,3,1
Graduate,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,60,369,Partner,1,1,1,3,1
Postgraduate,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,58,743,Alone,0,0,0,1,0
Postgraduate,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,87,44,663,Partner,1,1,1,3,1
Postgraduate,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,217,27,404,Alone,0,0,0,1,0
Postgraduate,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1034,53,316,Partner,1,1,1,3,1
Graduate,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,35,701,Alone,1,1,1,2,1
Graduate,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,54,827,Partner,1,1,1,3,1
Undergraduate,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,32,33,416,Partner,1,1,1,3,1
Graduate,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,34,471,Partner,1,1,1,3,1
Undergraduate,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,38,1032,Partner,1,1,1,3,1
Postgraduate,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,860,38,643,Alone,1,1,1,2,1
Postgraduate,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,1631,44,167,Partner,0,0,0,2,0
Postgraduate,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,68,61,Partner,3,3,3,5,1
Graduate,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,1910,59,400,Partner,1,1,1,3,1
Postgraduate,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,380,42,421,Partner,1,1,1,3,1
Postgraduate,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,43,530,Partner,2,2,2,4,1
Postgraduate,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,64,684,Alone,2,2,2,3,1
Graduate,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,2524,26,497,Partner,0,0,0,2,0
Graduate,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,612,36,695,Partner,1,1,1,3,1
Graduate,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,75,24,389,Partner,1,1,1,3,1
Graduate,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1045,55,314,Partner,0,0,0,2,0
Graduate,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,55,37,693,Alone,1,1,1,2,1
Postgraduate,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1064,45,842,Partner,1,1,1,3,1
Graduate,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,55,753,Partner,1,1,1,3,1
Graduate,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,26,692,Partner,0,0,0,2,0
Postgraduate,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,436,39,399,Partner,2,2,2,4,1
Undergraduate,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,41,296,Alone,1,1,1,2,1
Graduate,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,37,841,Partner,1,1,1,3,1
Postgraduate,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,41,939,Partner,2,2,2,4,1
Postgraduate,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1396,59,838,Alone,0,0,0,1,0
Postgraduate,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,40,261,Partner,0,0,0,2,0
Postgraduate,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,642,42,455,Partner,2,2,2,4,1
Undergraduate,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1048,39,878,Partner,1,1,1,3,1
Postgraduate,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,43,407,Partner,0,0,0,2,0
Graduate,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,56,487,Partner,1,1,1,3,1
Graduate,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,26,307,Partner,0,0,0,2,0
Postgraduate,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,39,840,Alone,2,2,2,3,1
Graduate,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1658,49,741,Partner,1,1,1,3,1
Graduate,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,28,223,Partner,0,0,0,2,0
Undergraduate,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,37,585,Partner,0,0,0,2,0
Graduate,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,275,34,33,Alone,1,1,1,2,1
Graduate,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,52,738,Partner,1,1,1,3,1
Graduate,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,36,453,Partner,1,1,1,3,1
Postgraduate,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,42,442,Partner,1,1,1,3,1
Graduate,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,44,755,Alone,1,1,1,2,1
Postgraduate,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,1923,31,640,Alone,0,0,0,1,0
